STATION,STATION_NAME,DATE,MDPR,MDSF,DAPR,DASF,PRCP,SNWD,SNOW,TMAX,TMIN,TOBS,WT09,WT14,WT01,WT06,WT05,WT11,WT04,WT03
GHCND:USC00302036,DELHI 2 SE NY US,19500511,-9999,-9999,-9999,-9999,46,0,0,183,56,111,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19500512,-9999,-9999,-9999,-9999,0,0,0,183,17,172,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19500513,-9999,-9999,-9999,-9999,0,0,0,211,6,183,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19500514,-9999,-9999,-9999,-9999,30,0,0,194,0,183,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19500515,-9999,-9999,-9999,-9999,0,0,0,189,83,144,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19500516,-9999,-9999,-9999,-9999,30,0,0,206,133,206,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19500517,-9999,-9999,-9999,-9999,0,0,0,211,33,117,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19500518,-9999,-9999,-9999,-9999,119,0,0,122,78,94,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19500519,-9999,-9999,-9999,-9999,48,0,0,100,50,72,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19500520,-9999,-9999,-9999,-9999,84,0,0,161,44,150,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19500521,-9999,-9999,-9999,-9999,0,0,0,233,17,217,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19500522,-9999,-9999,-9999,-9999,0,0,0,228,39,206,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19500523,-9999,-9999,-9999,-9999,0,0,0,211,83,144,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19500524,-9999,-9999,-9999,-9999,23,0,0,183,111,183,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19500525,-9999,-9999,-9999,-9999,0,0,0,211,94,178,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19500526,-9999,-9999,-9999,-9999,0,0,0,222,106,211,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19500527,-9999,-9999,-9999,-9999,0,0,0,267,100,250,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19500528,-9999,-9999,-9999,-9999,0,0,0,250,111,133,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19500529,-9999,-9999,-9999,-9999,53,0,0,144,106,128,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19500530,-9999,-9999,-9999,-9999,0,0,0,239,106,222,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19500531,-9999,-9999,-9999,-9999,0,0,0,222,133,183,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19500601,-9999,-9999,-9999,-9999,56,0,0,200,128,144,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19500602,-9999,-9999,-9999,-9999,48,0,0,244,61,233,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19500603,-9999,-9999,-9999,-9999,23,0,0,239,156,183,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19500604,-9999,-9999,-9999,-9999,218,0,0,194,78,139,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19500605,-9999,-9999,-9999,-9999,0,0,0,217,33,211,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19500606,-9999,-9999,-9999,-9999,0,0,0,261,67,200,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19500607,-9999,-9999,-9999,-9999,0,0,0,289,94,283,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19500608,-9999,-9999,-9999,-9999,0,0,0,300,117,294,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19500609,-9999,-9999,-9999,-9999,0,0,0,300,122,289,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19500610,-9999,-9999,-9999,-9999,0,0,0,289,167,244,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19500611,-9999,-9999,-9999,-9999,157,0,0,244,83,172,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19500612,-9999,-9999,-9999,-9999,0,0,0,217,22,211,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19500613,-9999,-9999,-9999,-9999,0,0,0,217,61,211,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19500614,-9999,-9999,-9999,-9999,8,0,0,211,128,144,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19500615,-9999,-9999,-9999,-9999,112,0,0,222,106,211,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19500616,-9999,-9999,-9999,-9999,0,0,0,222,156,211,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19500617,-9999,-9999,-9999,-9999,213,0,0,211,78,128,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19500618,-9999,-9999,-9999,-9999,0,0,0,167,11,156,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19500619,-9999,-9999,-9999,-9999,0,0,0,156,33,111,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19500620,-9999,-9999,-9999,-9999,5,0,0,228,106,183,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19500621,-9999,-9999,-9999,-9999,61,0,0,233,144,217,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19500622,-9999,-9999,-9999,-9999,0,0,0,233,28,217,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19500623,-9999,-9999,-9999,-9999,0,0,0,283,100,272,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19500624,-9999,-9999,-9999,-9999,109,0,0,283,189,239,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1
GHCND:USC00302036,DELHI 2 SE NY US,19500625,-9999,-9999,-9999,-9999,117,0,0,261,167,239,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19500626,-9999,-9999,-9999,-9999,0,0,0,306,111,244,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19500627,-9999,-9999,-9999,-9999,18,0,0,294,178,233,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1
GHCND:USC00302036,DELHI 2 SE NY US,19500628,-9999,-9999,-9999,-9999,0,0,0,239,100,211,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19500629,-9999,-9999,-9999,-9999,0,0,0,239,89,206,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19500630,-9999,-9999,-9999,-9999,23,0,0,261,133,250,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1
GHCND:USC00302036,DELHI 2 SE NY US,19500701,-9999,-9999,-9999,-9999,0,0,0,256,94,228,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19500702,-9999,-9999,-9999,-9999,0,0,0,267,78,256,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19500703,-9999,-9999,-9999,-9999,74,0,0,256,150,239,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19500704,-9999,-9999,-9999,-9999,53,0,0,244,178,217,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19500705,-9999,-9999,-9999,-9999,48,0,0,278,133,194,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19500706,-9999,-9999,-9999,-9999,99,0,0,222,150,211,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19500707,-9999,-9999,-9999,-9999,0,0,0,256,100,244,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19500708,-9999,-9999,-9999,-9999,0,0,0,283,83,278,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19500709,-9999,-9999,-9999,-9999,0,0,0,289,111,217,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19500710,-9999,-9999,-9999,-9999,0,0,0,217,156,211,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19500711,-9999,-9999,-9999,-9999,38,0,0,256,167,250,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19500712,-9999,-9999,-9999,-9999,13,0,0,267,167,256,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19500713,-9999,-9999,-9999,-9999,0,0,0,283,139,233,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19500714,-9999,-9999,-9999,-9999,94,0,0,239,117,206,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19500715,-9999,-9999,-9999,-9999,0,0,0,256,50,233,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19500716,-9999,-9999,-9999,-9999,0,0,0,244,161,222,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19500717,-9999,-9999,-9999,-9999,0,0,0,289,194,272,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19500718,-9999,-9999,-9999,-9999,69,0,0,278,200,267,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19500719,-9999,-9999,-9999,-9999,18,0,0,272,106,250,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19500720,-9999,-9999,-9999,-9999,102,0,0,256,111,139,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19500721,-9999,-9999,-9999,-9999,102,0,0,228,78,222,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19500722,-9999,-9999,-9999,-9999,0,0,0,250,67,239,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19500723,-9999,-9999,-9999,-9999,0,0,0,250,94,228,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19500724,-9999,-9999,-9999,-9999,0,0,0,228,106,167,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19500725,-9999,-9999,-9999,-9999,84,0,0,228,161,217,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19500726,-9999,-9999,-9999,-9999,5,0,0,228,144,228,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19500727,-9999,-9999,-9999,-9999,0,0,0,261,89,244,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19500728,-9999,-9999,-9999,-9999,0,0,0,261,-9999,167,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19500729,-9999,-9999,-9999,-9999,178,0,0,272,-9999,267,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19500730,-9999,-9999,-9999,-9999,15,0,0,272,-9999,256,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19500731,-9999,-9999,-9999,-9999,46,0,0,272,-9999,206,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19500801,-9999,-9999,-9999,-9999,13,0,0,283,183,267,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19500802,-9999,-9999,-9999,-9999,173,0,0,267,206,233,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19500803,-9999,-9999,-9999,-9999,8,0,0,233,172,217,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19500804,-9999,-9999,-9999,-9999,64,0,0,228,106,206,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19500805,-9999,-9999,-9999,-9999,0,0,0,217,100,189,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19500806,-9999,-9999,-9999,-9999,79,0,0,233,89,206,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19500807,-9999,-9999,-9999,-9999,0,0,0,233,89,217,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19500808,-9999,-9999,-9999,-9999,0,0,0,267,83,261,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19500809,-9999,-9999,-9999,-9999,0,0,0,283,94,261,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19500810,-9999,-9999,-9999,-9999,0,0,0,267,156,256,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19500811,-9999,-9999,-9999,-9999,0,0,0,261,139,194,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19500812,-9999,-9999,-9999,-9999,0,0,0,228,67,178,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19500813,-9999,-9999,-9999,-9999,0,0,0,233,56,200,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19500814,-9999,-9999,-9999,-9999,0,0,0,228,78,217,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19500815,-9999,-9999,-9999,-9999,0,0,0,261,78,244,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19500816,-9999,-9999,-9999,-9999,0,0,0,261,133,200,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19500817,-9999,-9999,-9999,-9999,137,0,0,283,117,267,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19500818,-9999,-9999,-9999,-9999,0,0,0,289,161,244,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19500819,-9999,-9999,-9999,-9999,155,0,0,250,161,206,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19500820,-9999,-9999,-9999,-9999,249,0,0,244,178,189,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19500821,-9999,-9999,-9999,-9999,0,0,0,217,61,206,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19500822,-9999,-9999,-9999,-9999,0,0,0,228,61,194,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19500823,-9999,-9999,-9999,-9999,0,0,0,250,78,244,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19500824,-9999,-9999,-9999,-9999,0,0,0,278,128,267,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19500825,-9999,-9999,-9999,-9999,0,0,0,272,128,250,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19500826,-9999,-9999,-9999,-9999,0,0,0,272,139,233,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19500827,-9999,-9999,-9999,-9999,0,0,0,278,139,250,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19500828,-9999,-9999,-9999,-9999,0,0,0,278,178,256,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19500829,-9999,-9999,-9999,-9999,66,0,0,278,161,239,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19500830,-9999,-9999,-9999,-9999,175,0,0,261,161,244,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19500831,-9999,-9999,-9999,-9999,173,0,0,250,183,244,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19500901,-9999,-9999,-9999,-9999,447,0,0,256,183,217,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19500902,-9999,-9999,-9999,-9999,99,0,0,233,156,211,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19500903,-9999,-9999,-9999,-9999,13,0,0,222,117,172,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19500904,-9999,-9999,-9999,-9999,0,0,0,194,139,156,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19500905,-9999,-9999,-9999,-9999,0,0,0,161,83,144,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19500906,-9999,-9999,-9999,-9999,0,0,0,217,50,211,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19500907,-9999,-9999,-9999,-9999,0,0,0,256,67,244,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19500908,-9999,-9999,-9999,-9999,0,0,0,283,89,250,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19500909,-9999,-9999,-9999,-9999,0,0,0,278,111,244,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19500910,-9999,-9999,-9999,-9999,48,0,0,250,139,217,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19500911,-9999,-9999,-9999,-9999,74,0,0,233,156,200,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19500912,-9999,-9999,-9999,-9999,30,0,0,211,94,167,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19500913,-9999,-9999,-9999,-9999,10,0,0,200,106,128,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19500914,-9999,-9999,-9999,-9999,53,0,0,178,106,172,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19500915,-9999,-9999,-9999,-9999,10,0,0,183,128,128,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19500916,-9999,-9999,-9999,-9999,61,0,0,156,100,111,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19500917,-9999,-9999,-9999,-9999,0,0,0,161,22,144,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19500918,-9999,-9999,-9999,-9999,0,0,0,194,11,178,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19500919,-9999,-9999,-9999,-9999,0,0,0,189,72,161,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19500920,-9999,-9999,-9999,-9999,0,0,0,189,56,167,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19500921,-9999,-9999,-9999,-9999,0,0,0,211,72,172,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19500922,-9999,-9999,-9999,-9999,0,0,0,183,89,111,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19500923,-9999,-9999,-9999,-9999,8,0,0,133,72,72,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19500924,-9999,-9999,-9999,-9999,10,0,0,89,11,50,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19500925,-9999,-9999,-9999,-9999,0,0,0,111,-28,89,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19500926,-9999,-9999,-9999,-9999,0,0,0,128,61,117,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19500927,-9999,-9999,-9999,-9999,0,0,0,183,44,133,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19500928,-9999,-9999,-9999,-9999,0,0,0,144,72,128,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19500929,-9999,-9999,-9999,-9999,0,0,0,194,44,156,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19500930,-9999,-9999,-9999,-9999,0,0,0,244,72,189,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19501001,-9999,-9999,-9999,-9999,0,0,0,278,89,211,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19501002,-9999,-9999,-9999,-9999,0,0,0,278,89,222,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19501003,-9999,-9999,-9999,-9999,0,0,0,239,100,200,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19501004,-9999,-9999,-9999,-9999,23,0,0,156,28,83,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19501005,-9999,-9999,-9999,-9999,0,0,0,128,-22,72,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19501006,-9999,-9999,-9999,-9999,0,0,0,172,-22,122,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19501007,-9999,-9999,-9999,-9999,0,0,0,189,6,144,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19501008,-9999,-9999,-9999,-9999,0,0,0,217,106,178,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19501009,-9999,-9999,-9999,-9999,0,0,0,228,89,178,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19501010,-9999,-9999,-9999,-9999,10,0,0,189,100,100,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19501011,-9999,-9999,-9999,-9999,122,0,0,128,72,111,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19501012,-9999,-9999,-9999,-9999,36,0,0,139,72,83,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19501013,-9999,-9999,-9999,-9999,102,0,0,100,50,61,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19501014,-9999,-9999,-9999,-9999,10,0,0,106,6,83,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00302036,DELHI 2 SE NY US,19501015,-9999,-9999,-9999,-9999,0,0,0,144,0,83,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
